Group,Condition,ResponseId,veracity,num_yes,prop_yes
Share,Optional,R_WdQRnMEhL7e5cC5,True,20,1.0
Share,Optional,R_WichxdB22JHNZap,False,1,0.05
Share,Optional,R_WichxdB22JHNZap,True,5,0.25
Share,Optional,R_XGOLQDT1o2Q2ZO1,False,13,0.65
Share,Optional,R_XGOLQDT1o2Q2ZO1,True,10,0.5
Share,Optional,R_Y4YJpLnImSA2gCt,False,20,1.0
Share,Optional,R_Y4YJpLnImSA2gCt,True,20,1.0
Share,Optional,R_YPJ0oZiNCkf4iVr,False,0,0.0
Share,Optional,R_YPJ0oZiNCkf4iVr,True,0,0.0
Share,Optional,R_YS95vtg6viyC7sJ,False,1,0.05
Share,Optional,R_YS95vtg6viyC7sJ,True,5,0.25
Share,Optional,R_YWV8fPVlfiERNER,False,4,0.2
Share,Optional,R_YWV8fPVlfiERNER,True,4,0.2
Share,Optional,R_Yb0ZEqC9pqEsrNn,False,11,0.55
Share,Optional,R_Yb0ZEqC9pqEsrNn,True,5,0.25
Share,Optional,R_Z48Q2eGpWFHNSDL,False,2,0.1
Share,Optional,R_Z48Q2eGpWFHNSDL,True,4,0.2
Share,Optional,R_a62sd1V656nqN2x,False,6,0.3
Share,Optional,R_a62sd1V656nqN2x,True,6,0.3
Share,Optional,R_bBhCC47IGMGLOkV,False,0,0.0
Share,Optional,R_bBhCC47IGMGLOkV,True,0,0.0
Share,Optional,R_bHowuWIDiuGMRhL,False,0,0.0
Share,Optional,R_bHowuWIDiuGMRhL,True,5,0.25
Share,Optional,R_bI17SnoGOn3F2Rr,False,1,0.05
Share,Optional,R_bI17SnoGOn3F2Rr,True,12,0.6
Share,Optional,R_bNIMal80fCqFrEd,False,0,0.0
Share,Optional,R_bNIMal80fCqFrEd,True,0,0.0
Share,Optional,R_bQ2kvVCXZ2cxctj,False,0,0.0
Share,Optional,R_bQ2kvVCXZ2cxctj,True,0,0.0
Share,Optional,R_beaUavmv8TZZeQF,False,20,1.0
Share,Optional,R_beaUavmv8TZZeQF,True,20,1.0
Share,Optional,R_bmFsMpmPn7XnKCZ,False,20,1.0
Share,Optional,R_bmFsMpmPn7XnKCZ,True,20,1.0
Share,Optional,R_brQ6qgXwB2mbaKJ,False,0,0.0
Share,Optional,R_brQ6qgXwB2mbaKJ,True,0,0.0
Share,Optional,R_cPiD1GHHVhI2uYN,False,2,0.1
Share,Optional,R_cPiD1GHHVhI2uYN,True,8,0.4
Share,Optional,R_e2H1212tpeorH8Z,False,0,0.0
Share,Optional,R_e2H1212tpeorH8Z,True,0,0.0
Share,Optional,R_efGXg98mCC6IQwN,False,0,0.0
Share,Optional,R_efGXg98mCC6IQwN,True,2,0.1
Share,Optional,R_ekVFqygvxmSaYuZ,False,20,1.0
Share,Optional,R_ekVFqygvxmSaYuZ,True,20,1.0
Share,Optional,R_elmyp0vpTUCVldL,False,0,0.0
Share,Optional,R_elmyp0vpTUCVldL,True,1,0.05
Share,Optional,R_pg8Rl45IluOwF57,False,0,0.0
Share,Optional,R_pg8Rl45IluOwF57,True,0,0.0
Share,Optional,R_qFlIlkp5kLdrjeV,False,16,0.8
Share,Optional,R_qFlIlkp5kLdrjeV,True,14,0.7
Share,Optional,R_r1mv6z8u3rNs0Rr,False,8,0.4
Share,Optional,R_r1mv6z8u3rNs0Rr,True,6,0.3
Share,Optional,R_sA3DtoqiFcx5Zkd,False,6,0.3
Share,Optional,R_sA3DtoqiFcx5Zkd,True,8,0.4
Share,Optional,R_sFEojFqZfWvVOLL,False,14,0.7
Share,Optional,R_sFEojFqZfWvVOLL,True,17,0.85
Share,Optional,R_sG2c0KwrG9APE5z,False,0,0.0
Share,Optional,R_sG2c0KwrG9APE5z,True,0,0.0
Share,Optional,R_shDXTx9PSMrtLRD,False,0,0.0
Share,Optional,R_shDXTx9PSMrtLRD,True,0,0.0
Share,Optional,R_t09sCxL22HB21S9,False,5,0.25
Share,Optional,R_t09sCxL22HB21S9,True,15,0.75
Share,Optional,R_t0CxPCRizdt5Dpf,False,8,0.4
Share,Optional,R_t0CxPCRizdt5Dpf,True,10,0.5
Share,Optional,R_vUIEi8BEsVLaECJ,False,20,1.0
Share,Optional,R_vUIEi8BEsVLaECJ,True,20,1.0
Share,Optional,R_vd9epIVV1TIZDxL,False,0,0.0
Share,Optional,R_vd9epIVV1TIZDxL,True,0,0.0
Share,Optional,R_vdxWaWSWP4WYuoV,False,20,1.0
Share,Optional,R_vdxWaWSWP4WYuoV,True,18,0.9
Share,Optional,R_vukUKq1BMdUduFz,False,20,1.0
Share,Optional,R_vukUKq1BMdUduFz,True,20,1.0
Share,Optional,R_wLvVX7fbBDLjPqN,False,6,0.3
Share,Optional,R_wLvVX7fbBDLjPqN,True,3,0.15
Share,Optional,R_wUfFIUXN0l28ylz,False,3,0.15
Share,Optional,R_wUfFIUXN0l28ylz,True,9,0.45
Share,Optional,R_x3IxNycKJMQYFy1,False,18,0.9
Share,Optional,R_x3IxNycKJMQYFy1,True,20,1.0
Share,Optional,R_yF2MYsrMllzEffj,False,1,0.05
Share,Optional,R_yF2MYsrMllzEffj,True,1,0.05
Share,Optional,R_yPbWlARHqosI0h3,False,0,0.0
Share,Optional,R_yPbWlARHqosI0h3,True,0,0.0
Share,Optional,R_zUWOCCa5ARAgLFT,False,1,0.05
Share,Optional,R_zUWOCCa5ARAgLFT,True,10,0.5
